P,K,temperature,humidity,ph,rainfall,temperature_min,phenological_stage,leaf_area_index,spad_value,GDD,Cumulative_GDD,Phenological_Stage_Num,Normalized_SPAD,Growth_Stage,Leaf_Age,Fertilizer_Type,Irrigation_mm,Crop_Yield_g_per_plant,Plant_Variety,Epigenetic_Markers,Soil_Nitrogen
12,46,29.57240298,93.61870344,6.559763394,27.56918621,25.63583455,Maturity,4.034772747,38.9484308,17.60411877,19694.62495,4,0.460246148,21125.65972,5,Urea,30,82.5,Variety_A,89.47417095,67.38078528
13,47,29.10968327,92.43510994,6.14410903,27.95602304,27.66471678,Tillering,3.241139213,35.73990412,18.38720003,19713.01215,1,0.036171566,21141.25328,2,Urea,30,75.5,Variety_A,87.3478937,61.83003413
25,50,28.20480805,92.91440379,6.099662369,20.36001144,25.57234023,Tillering,1.054470602,41.82951251,16.88857414,19729.90072,1,0.703574914,21156.95519,2,Urea,30,88.5,Variety_A,91.59892254,72.36505664
25,53,29.11858526,92.12543021,6.413927319,24.52020164,27.42594316,Flowering,4.917280574,38.71211426,18.27226421,19748.17298,3,0.414307374,21182.09026,4,Urea,30,97.5,Variety_A,94.1585056,66.97195767
21,52,29.62800691,90.10051615,6.075144116,23.69586761,26.91043047,Panicle Initiation,4.942050451,41.69997893,18.26921869,19766.4422,2,0.782888203,21200.38425,3,Urea,30,79,Variety_A,88.84654731,72.14096355
25,55,29.81196601,90.36881284,6.123802502,22.68766503,26.31220801,Panicle Initiation,1.693900384,30.73864982,18.06208701,19784.50429,2,-0.522437765,21216.19819,3,Urea,30,92,Variety_A,92.68347433,53.17786419
24,54,27.72338349,90.93897939,6.698468621,22.81863447,26.41121411,Panicle Initiation,2.741378559,42.31750213,17.0672988,19801.57159,2,0.856425734,21235.31297,3,Urea,30,90,Variety_A,91.77792426,73.20927868
25,50,29.26092798,92.92367701,6.088885814,28.70627683,25.42877013,Maturity,2.95045844,31.36245418,17.34484906,19818.91644,4,-0.443840379,21255.8669,5,Urea,30,95.5,Variety_A,93.41954119,54.25704573
17,48,29.72791119,94.29753295,6.367800632,26.52364146,25.02817945,Flowering,3.38196436,25.07498243,17.37804532,19836.29448,3,-1.172802533,21273.67645,4,Urea,30,82.5,Variety_A,90.66061133,43.3797196
25,54,28.91105641,90.78413842,6.425930938,23.44398467,25.02390839,Panicle Initiation,2.127039276,35.24722895,16.9674824,19853.26197,2,0.014464773,21289.389,3,Urea,30,94.5,Variety_A,93.01205034,60.97770608
25,51,28.96361426,93.88482153,6.469983276,23.56130173,24.87637261,Panicle Initiation,2.241542632,39.43560538,16.91999344,19870.18196,2,0.513236086,21307.4235,3,Urea,30,90,Variety_A,93.10984643,68.22359731
11,54,28.59052369,91.33617236,6.094016338,29.44008034,27.30422698,Maturity,4.225229764,22.98233796,17.94737533,19888.12933,4,-1.442571399,21330.35456,5,Urea,30,86,Variety_A,89.86070546,39.75944467
26,52,27.33897716,90.69759008,6.150090899,28.69113835,25.779395,Tillering,3.654416002,35.11631539,16.55918608,19904.68852,1,-0.032171943,21344.34294,2,Urea,30,88,Variety_A,90.57444044,60.75122562
17,52,29.90415889,90.75284363,6.646962425,25.37828397,27.43680741,Flowering,2.066520883,45.09344944,18.67048315,19923.359,3,1.156976757,21364.42552,4,Urea,30,78.5,Variety_A,89.12626283,78.01166753
25,46,27.42711692,90.02696201,6.379690748,21.7508774,25.90832081,Flowering,3.051551771,21.44386437,16.66771886,19940.02672,3,-1.595397513,21383.07827,4,Urea,30,79,Variety_A,87.31214222,37.09788536
8,46,29.55657523,90.70937262,6.732834334,28.36535596,28.26076063,Tillering,4.421547294,22.61834796,18.90866793,19958.93539,1,-1.401912783,21402.35694,2,Urea,30,87,Variety_A,88.617017,39.12974197
13,46,29.84070774,93.76312893,6.126019932,23.28207838,25.19232529,Flowering,1.723975221,21.02040871,17.51651651,19976.45191,3,-1.644679919,21420.17588,4,Urea,30,77,Variety_A,88.39345952,36.36530707
22,47,28.53545677,91.72742702,6.161123579,25.1290048,26.18100131,Maturity,1.819772793,30.66190272,17.35822904,19993.81014,4,-0.527331162,21439.62991,5,Urea,30,88.5,Variety_A,90.27457037,53.04509171
13,52,27.11535046,94.86907886,6.442810053,26.51924782,24.21898924,Flowering,4.307807385,26.02120604,15.66716985,20009.47731,3,-1.062679606,21457.78511,4,Urea,30,73.5,Variety_A,88.54636565,45.01668645
23,55,27.84492803,91.60666594,6.732049075,26.47844429,25.58977775,Panicle Initiation,4.359096646,36.8263474,16.71735289,20026.19466,2,0.20251353,21474.55376,3,Urea,30,99,Variety_A,94.08053363,63.709581
22,47,29.03157242,91.82172592,6.243673725,24.93861254,27.51161051,Flowering,3.410238407,39.05661089,18.27159147,20044.46625,3,0.454400409,21493.87649,4,Urea,30,89.5,Variety_A,90.76969616,67.56793684
23,45,27.82424457,90.56698742,6.266208727,21.19014526,24.83987602,Panicle Initiation,2.22804613,40.15361822,16.3320603,20060.79831,2,0.59874039,21509.02636,3,Urea,30,81.5,Variety_A,87.77291677,69.46575952
10,49,27.72653142,92.00687531,6.350623739,20.21126747,26.20262186,Flowering,4.20061872,25.72620652,16.96457664,20077.76289,3,-1.097012094,21529.96351,4,Urea,30,82.5,Variety_A,88.20442447,44.50633728
12,52,28.69708334,94.30759855,6.002927293,22.21807088,24.35525208,Maturity,1.396124143,39.09970297,16.52616771,20094.28905,4,0.478274562,21545.68518,5,Urea,30,81.5,Variety_A,90.13438899,67.64248614
20,51,29.73019662,90.97015715,6.342573112,20.49035619,27.71773248,Panicle Initiation,1.027693415,31.66010596,18.72396455,20113.01302,2,-0.412706489,21563.04071,3,Urea,30,88.5,Variety_A,91.08270109,54.77198331
11,53,29.54097171,92.91778307,6.163921248,21.9653077,28.42380564,Germination,4.416588366,30.10431416,18.98238868,20131.99541,0,-0.511627057,21584.412,1,Urea,30,73.5,Variety_A,88.37363297,52.0804635
19,55,28.80311922,91.78336933,6.121745389,25.16359891,26.66401076,Panicle Initiation,3.103982425,34.80702685,17.73356499,20149.72897,2,-0.037956537,21603.83296,3,Urea,30,95.5,Variety_A,93.08597959,60.21615645
26,49,27.29035669,90.53330091,6.130160473,23.49535234,24.47114227,Flowering,1.785306259,24.9114328,15.88074948,20165.60972,3,-1.191836684,21620.39503,4,Urea,30,86.5,Variety_A,89.56088941,43.09677874
20,48,27.46583649,94.87679041,6.440584681,27.27899847,24.934053,Tillering,3.039919288,46.06699882,16.19994474,20181.80967,1,1.167991075,21636.84959,2,Urea,30,90.5,Variety_A,91.98908061,79.69590796
17,47,29.49401389,94.72981338,6.185053234,26.30820876,27.2945555,Panicle Initiation,3.609830455,40.77675998,18.3942847,20200.20395,2,0.672947004,21657.81378,3,Urea,30,82.5,Variety_A,90.47354419,70.54379477
7,45,27.79161808,92.51054946,6.157724816,26.85422624,26.22174713,Flowering,3.697852293,28.38093994,17.00668261,20217.21063,3,-0.788050227,21676.90849,4,Urea,30,75,Variety_A,85.76655685,49.0990261
22,48,29.12533739,91.52291141,6.776987974,21.90440445,24.54649077,Germination,1.286633191,46.52353953,16.83591408,20234.04655,0,1.438127247,21689.33318,1,Urea,30,81.5,Variety_A,89.57778345,80.48572339
21,47,27.93114233,93.56161439,6.431970877,20.66127836,24.58083788,Flowering,3.782712572,42.12099315,16.2559901,20250.30254,3,0.811037825,21712.08525,4,Urea,30,81.5,Variety_A,89.61244665,72.86931815
12,48,29.45771748,92.12534736,6.708743843,20.76212031,27.38767781,Tillering,4.360969688,38.69481424,18.42269764,20268.72524,1,0.360021111,21730.08621,2,Urea,30,84.5,Variety_A,89.57100698,66.94202864
12,47,27.96872279,92.17444796,6.010739645,28.94766949,23.19934787,Maturity,4.574388876,24.6986779,15.58403533,20284.30927,4,-1.238020305,21749.88366,5,Urea,30,88.5,Variety_A,89.18115688,42.72871277
14,49,29.48882958,91.07574233,6.365956658,26.01909355,27.03820366,Tillering,2.35535641,43.31999354,18.26351662,20302.57279,1,0.866927294,21763.92814,2,Urea,30,81.5,Variety_A,88.65297699,74.94358882
9,47,29.47156259,90.77069618,6.668382766,28.75226067,25.41943901,Flowering,4.655066922,35.14799263,17.4455008,20320.01829,3,-0.00049046,21786.67336,4,Urea,30,72.5,Variety_A,85.97500279,60.80602725
16,46,27.0767265,90.14362622,6.74669542,24.4514648,23.21763972,Tillering,3.225581332,32.57336938,15.14718311,20335.16547,1,-0.310871422,21799.39105,2,Urea,30,78.5,Variety_A,86.45052096,56.35192903
7,45,27.30008597,90.80015308,6.031665834,25.09484511,24.88187407,Maturity,3.603523562,44.069095,16.09098002,20351.25645,4,1.070520045,21819.85998,5,Urea,30,73.5,Variety_A,84.33911043,76.23953435
6,45,29.82729394,90.79007335,6.40077205,22.84203589,27.78930418,Germination,3.414997462,21.82727677,18.80829906,20370.06475,0,-1.494510775,21835.47975,1,Urea,30,69,Variety_A,84.56641748,37.76118881
20,50,29.93061247,93.22980899,6.448792689,24.34814338,28.83805333,Flowering,3.255268166,34.9717216,19.3843329,20389.44908,3,-0.021005148,21858.70435,4,Urea,30,81.5,Variety_A,90.7564251,60.50107837
29,49,29.94349168,93.90741192,6.251420275,20.39020503,27.0723919,Germination,3.93614045,49.74522462,18.50794179,20407.95703,0,1.820696719,21875.89317,1,Urea,30,81,Variety_A,91.5819548,86.05923859
5,47,28.03306461,91.47355778,6.274452811,21.17924769,25.17399826,Flowering,3.749715581,32.63477093,16.60353143,20424.56056,3,-0.292982981,21896.31027,4,Urea,30,81.5,Variety_A,86.91467642,56.45815371
5,52,29.8843055,94.0371147,6.135996372,21.0000988,26.97345917,Panicle Initiation,3.56077866,32.26384211,18.42888234,20442.98944,2,-0.340810784,21914.55022,3,Urea,30,84,Variety_A,90.35387737,55.81644685
15,54,27.7058373,92.91185695,6.194090172,22.06207161,23.40526127,Flowering,4.442037578,40.56367036,15.55554928,20458.54499,3,0.629794256,21932.98703,4,Urea,30,90,Variety_A,91.5547175,70.17514972
11,47,29.78714005,94.65343534,6.327822962,27.8659442,27.25213794,Maturity,2.064021171,43.94791342,18.519639,20477.06463,4,1.056077787,21951.12865,5,Urea,30,73.5,Variety_A,88.23826747,76.02989022
15,48,28.57819995,92.86597437,6.212567211,27.5987178,27.43071398,Panicle Initiation,2.209167353,24.93421638,18.00445697,20495.06908,2,-1.213656651,21968.27825,3,Urea,30,86.5,Variety_A,89.99180749,43.13619434
30,52,29.48069921,90.33698678,6.640470863,26.0365768,25.38413258,Panicle Initiation,2.370550251,38.82848921,17.4324159,20512.5015,2,0.440937875,21986.87205,3,Urea,30,88.5,Variety_A,92.04505559,67.17328633
12,52,27.51492243,94.96218673,6.685553129,21.01796432,26.5043477,Panicle Initiation,4.089875686,33.83886427,17.00963506,20529.51114,2,-0.153249833,22006.60101,3,Urea,30,89.5,Variety_A,91.99839421,58.54123519
25,50,28.05457761,94.81637388,6.327210469,21.84869328,25.45601779,Flowering,1.043322956,44.49311779,16.7552977,20546.26643,3,1.087109257,22022.30976,4,Urea,30,97.5,Variety_A,94.42634427,76.97309378
11,45,29.03167341,93.12603235,6.35544263,24.15591199,27.20648764,Tillering,4.254548728,35.86164682,18.11908052,20564.38551,1,0.049514211,22042.64006,2,Urea,30,79,Variety_A,87.88895112,62.040649
5,55,28.5854649,91.89216849,6.085682344,26.88372572,23.98417409,Maturity,1.001827355,20.75333526,16.2848195,20580.67033,4,-1.708220953,22059.67216,5,Urea,30,77,Variety_A,87.93167961,35.90327
18,46,27.08808014,93.42402083,6.781050373,25.32159689,23.96548243,Germination,1.147048008,37.17828879,15.52678128,20596.19711,0,0.328395062,22072.34416,1,Urea,30,74,Variety_A,87.41587269,64.31843961
22,54,27.99611732,90.84660317,6.630301421,21.61893763,23.44621239,Flowering,1.729253349,42.54234742,15.72116486,20611.91828,3,0.860075668,22092.64753,4,Urea,30,91.5,Variety_A,91.89992937,73.59826104
18,52,27.87317436,91.14849627,6.484799661,24.05207925,25.79804652,Germination,4.132535891,29.51006208,16.83561044,20628.75389,0,-0.582193452,22109.88643,1,Urea,30,75,Variety_A,87.81439768,51.0524074
18,45,28.96586565,90.71832938,6.566759102,22.25838137,26.07548589,Panicle Initiation,3.319466841,41.50811717,17.52067577,20646.27457,2,0.760040415,22129.59403,3,Urea,30,74.5,Variety_A,86.58556641,71.8090427
28,48,28.87726019,92.48839665,6.170520518,24.44267592,24.29270729,Flowering,3.399108508,37.97919722,16.58498374,20662.85955,3,0.329009386,22148.25866,4,Urea,30,94.5,Variety_A,92.79741471,65.70401119
18,53,29.17052093,94.19790371,6.012480351,22.06994464,26.27731658,Tillering,1.024131127,43.22602123,17.72391876,20680.58347,1,0.856628203,22162.6076,2,Urea,30,93,Variety_A,93.37464844,74.78101673
20,54,29.34033587,90.01506395,6.541150335,21.44532907,27.01688165,Maturity,4.149618994,36.2233529,18.17860876,20698.76208,4,0.135475016,22187.9117,5,Urea,30,78,Variety_A,89.06835652,62.66640052
22,47,29.07265321,91.91533173,6.341400922,28.83568362,26.86293569,Germination,2.638804146,42.30328504,17.96779445,20716.72987,0,0.936979407,22201.36868,1,Urea,30,83.5,Variety_A,89.6915677,73.18468312
25,54,28.68275966,92.50969311,6.150686364,29.11187663,25.06780127,Panicle Initiation,3.001551408,20.97049477,16.87528047,20733.60515,2,-1.685675025,22221.6067,3,Urea,30,98,Variety_A,94.31836224,36.27895595
15,49,28.92705913,91.39356832,6.438008153,23.20076686,24.27970984,Germination,1.771603665,44.10638009,16.60338448,20750.20854,0,1.15109379,22235.98014,1,Urea,30,73.5,Variety_A,87.1304127,76.30403756
16,51,27.99901833,91.64193051,6.547041903,23.28618248,25.29633931,Panicle Initiation,4.363308164,40.42723313,16.64767882,20766.85622,2,0.631323724,22258.21952,3,Urea,30,93.5,Variety_A,91.44879773,69.93911331
5,50,27.59350075,91.79742953,6.399891457,24.84266123,26.20468235,Flowering,1.536957588,37.76234777,16.89909155,20783.75531,3,0.303772121,22274.29226,4,Urea,30,83,Variety_A,87.87604994,65.32886164
21,47,29.87331077,90.60932469,6.186770318,24.69720481,26.90511969,Flowering,2.067914218,40.79229869,18.38921523,20802.14452,3,0.656402365,22294.21244,4,Urea,30,76.5,Variety_A,87.76604884,70.57067673
23,54,28.55852465,90.45773041,6.159020864,27.26588346,25.30908445,Flowering,1.824878124,29.70969094,16.93380455,20819.07833,3,-0.633408188,22311.9032,4,Urea,30,83.5,Variety_A,90.14768758,51.39776533
29,55,29.19378695,91.46241065,6.660954816,26.48240255,24.43141095,Germination,1.672755273,46.93203085,16.81259895,20835.89093,0,1.486634878,22326.56368,1,Urea,30,91.5,Variety_A,93.60529299,81.19241337
11,47,27.98780984,92.78226196,6.504906979,27.14509034,25.32320742,Flowering,2.335015563,23.17494547,16.65550863,20852.54643,3,-1.393931691,22347.88145,4,Urea,30,80,Variety_A,87.9891991,40.09265566
18,51,28.05380704,91.81758779,6.706053225,20.76582087,24.55368883,Panicle Initiation,1.776180471,35.14295163,16.30374793,20868.85018,2,0.002046946,22363.62636,3,Urea,30,74.5,Variety_A,88.05394865,60.79730632
21,52,27.3506296,94.2911951,6.067665498,27.21244021,26.04885314,Tillering,2.745138826,33.51028565,16.69974137,20885.54992,1,-0.208188127,22381.29506,2,Urea,30,80,Variety_A,90.22644869,57.97279417
8,52,29.34081108,94.5513539,6.419083092,28.22908103,24.51624358,Flowering,3.334455899,20.57275235,16.92852733,20902.47845,3,-1.696778838,22401.81291,4,Urea,30,87,Variety_A,91.46345124,35.59086157
6,46,28.61475136,94.22253035,6.39637861,28.98574189,25.77821114,Flowering,2.159604032,48.9273629,17.19648125,20919.67493,3,1.60317337,22418.83454,4,Urea,30,75.5,Variety_A,87.29499289,84.64433782
25,50,27.04863538,91.34685096,6.375923383,25.08146686,22.94159149,Tillering,2.611333176,23.26490305,14.99511343,20934.67005,1,-1.331052228,22433.28138,2,Urea,30,82,Variety_A,89.21843366,40.24828228
13,55,29.5275305,94.57459443,6.700337732,21.13545688,24.88205603,Panicle Initiation,3.356963708,21.34157957,17.20479326,20951.87484,2,-1.641484524,22453.2318,3,Urea,30,82,Variety_A,91.81851205,36.92093266
26,47,28.50416396,93.46806467,6.565312653,24.20007242,26.98669128,Maturity,2.180858885,33.53806119,17.74542762,20969.62027,4,-0.184554451,22472.80113,5,Urea,30,77.5,Variety_A,89.57488551,58.02084586
21,52,28.89578588,94.78993038,6.286515359,23.0362503,27.33091908,Maturity,3.90994206,38.66849101,18.11335248,20987.73362,4,0.426883299,22493.64356,5,Urea,30,89.5,Variety_A,93.12518876,66.89648945
15,52,27.04927452,91.3821731,6.448061578,23.65747461,25.18819409,Tillering,4.809743457,35.40420226,16.11873431,21003.85235,1,-0.000620381,22508.6621,2,Urea,30,78.5,Variety_A,87.9796333,61.24926991
16,54,28.96017885,91.69532178,6.585872508,24.7458198,25.83464093,Panicle Initiation,1.256120688,22.04463151,17.39740989,21021.24976,2,-1.557761835,22524.50588,3,Urea,30,88,Variety_A,91.38325593,38.13721251
128,196,22.75088787,90.69489172,5.521466996,110.4317855,18.3848636,Tillering,1.785828952,24.37433252,10.56787573,21031.81764,1,-1.209461989,22535.60347,2,NPK,20,174,Variety_A,144.5606812,42.16759526
144,197,23.8494014,94.34814995,6.133220586,114.0512495,21.15016499,Tillering,3.853659151,24.84646627,12.4997832,21044.31742,1,-1.157717504,22551.17108,2,Urea,20,174,Variety_A,148.9937679,42.98438665
128,205,22.60800988,94.58900601,6.226289556,116.0396587,18.07934044,Tillering,2.824684145,23.7355256,10.34367516,21054.6611,1,-1.279473367,22561.48578,2,Urea,20,173.5,Variety_A,148.5734807,41.06245929
120,201,21.18667419,91.13435689,6.321152192,122.233323,19.03497241,Germination,4.232208919,35.13997008,10.1108233,21064.77192,0,0.086348279,22573.00413,1,Urea,20,164.5,Variety_A,142.9345394,60.79214824
129,201,23.41044706,91.69913296,5.587905967,116.0777931,19.46064149,Maturity,1.103840396,23.48724678,11.43554427,21076.20746,4,-1.382397042,22586.31131,5,NPK,20,175,Variety_A,146.6664889,40.63293693
137,204,22.86006627,93.12859895,5.824151693,117.7296726,20.95441522,Germination,2.197155972,22.10040741,11.90724075,21088.11471,0,-1.462076989,22596.31186,1,NPK,20,186.5,Variety_A,151.002817,38.23370482
139,205,22.48403042,93.40819246,5.772179946,105.5473627,20.23958993,Panicle Initiation,3.716703099,46.130487,11.36181018,21099.47652,2,1.310493677,22612.19322,3,NPK,20,185.5,Variety_A,151.1610164,79.80574251
123,205,22.02775403,92.96129462,5.790993052,121.1349176,18.30182702,Flowering,4.926498409,48.48926067,10.16479053,21109.64131,3,1.552186373,22625.5678,4,NPK,20,164,Variety_A,144.8663448,83.88642096
144,196,21.91191314,91.68748063,6.499226821,117.0761277,18.50914753,Tillering,1.866974775,36.14047171,10.21053034,21119.85184,1,0.080072607,22631.71881,2,Urea,20,181,Variety_A,148.3080417,62.52301606
124,199,23.71059131,93.27392415,5.658473817,112.6676589,20.55674342,Germination,2.475062724,29.17860959,12.13366736,21131.9855,0,-0.621552856,22644.46057,1,NPK,20,162,Variety_A,144.1162829,50.47899459
122,197,21.37784654,92.72043743,5.573241391,106.1417017,17.69751771,Panicle Initiation,1.802064646,46.37765681,9.537682124,21141.52319,2,1.339927806,22656.32525,3,NPK,20,174.5,Variety_A,144.7553022,80.23334628
121,196,22.84852833,94.32130209,6.079497202,123.5977843,19.13749319,Tillering,2.510375538,49.9786743,10.99301076,21152.5162,1,1.596699318,22668.02657,2,Urea,20,173,Variety_A,145.8477607,86.46310654
126,204,23.1094265,92.79630809,6.383180271,108.183792,18.11238227,Panicle Initiation,1.518168914,32.54044651,10.61090438,21163.1271,2,-0.307871448,22679.64527,3,Urea,20,171.5,Variety_A,147.1718328,56.29497246
139,199,23.25230817,94.54128292,5.867420996,105.3558408,19.72047172,Flowering,3.843590559,44.02475686,11.48638994,21174.61349,3,1.032600707,22695.45708,4,NPK,20,173.5,Variety_A,148.4920173,76.16282937
133,200,23.67287749,90.4935574,5.708418722,104.2298028,22.45926805,Tillering,4.135284068,22.55163223,13.06607277,21187.67956,1,-1.409224633,22707.81485,2,NPK,20,166.5,Variety_A,144.7409809,39.01432376
143,199,23.76881552,90.59810302,5.7983508,102.2648546,22.13264806,Maturity,2.398121326,23.70338927,12.95073179,21200.6303,4,-1.35663747,22723.02842,5,NPK,20,186,Variety_A,149.5855882,41.00686344
140,198,23.34386401,91.47684705,6.28188384,104.4267991,20.64645047,Panicle Initiation,4.187423581,44.03696908,11.99515724,21212.62545,2,1.061187842,22735.81288,3,Urea,20,187,Variety_A,149.8450994,76.18395651
137,199,22.63946441,90.18451645,5.697945522,108.3405879,19.46925398,Panicle Initiation,4.564285172,40.32841842,11.0543592,21223.67981,2,0.61955641,22748.2441,3,NPK,20,186.5,Variety_A,148.3668113,69.76816387
